answer_id,model_name,provider_country,licence_type,map_code,graphical_complexity,viz_technique,symbol_scaling,diagram_structure,map_source,question_id,nuts_level,map_usage_type,task_type,test_mode,score
1857,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,129,region,reading,retrieve value,batch,5.0
1858,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,130,region,analysis,compare,batch,0.0
1859,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,131,region,analysis,cluster,batch,0.0
1860,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,132,region,analysis,associate,batch,0.0
1861,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,133,region,interpretation,interpret,batch,0.0
1862,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,134,region,interpretation,cause/effect,batch,2.7
1863,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,135,region,interpretation,predict,batch,3.7
1864,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,136,region,reading,identify,batch,4.9
1865,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,137,region,reading,locate,batch,0.0
1866,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,138,region,reading,retrieve value,batch,0.0
1867,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,139,region,analysis,compare,batch,5.0
1868,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,140,region,analysis,cluster,batch,0.0
1869,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,141,region,analysis,associate,batch,0.0
1870,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,142,region,interpretation,interpret,batch,4.0
1871,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,143,region,interpretation,cause/effect,batch,4.1
1872,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,144,region,interpretation,predict,batch,0.0
1873,DeepSeek-R1,China,free,SINGLE-G-ATL-1,low,choropleth,,,atlas,1,country,reading,identify,iterative,3.5
1874,DeepSeek-R1,China,free,SINGLE-G-ATL-1,low,choropleth,,,atlas,2,country,reading,locate,iterative,0.0
1875,DeepSeek-R1,China,free,SINGLE-G-ATL-1,low,choropleth,,,atlas,3,country,reading,retrieve value,iterative,0.0
1876,DeepSeek-R1,China,free,SINGLE-G-ATL-1,low,choropleth,,,atlas,4,country,analysis,compare,iterative,0.0
1877,DeepSeek-R1,China,free,SINGLE-G-ATL-1,low,choropleth,,,atlas,5,country,analysis,cluster,iterative,4.2
1878,DeepSeek-R1,China,free,SINGLE-G-ATL-1,low,choropleth,,,atlas,6,country,analysis,associate,iterative,3.5
1879,DeepSeek-R1,China,free,SINGLE-G-ATL-1,low,choropleth,,,atlas,7,country,interpretation,interpret,iterative,0.0
1880,DeepSeek-R1,China,free,SINGLE-G-ATL-1,low,choropleth,,,atlas,8,country,interpretation,cause/effect,iterative,4.45
1881,DeepSeek-R1,China,free,SINGLE-G-ATL-1,low,choropleth,,,atlas,9,country,interpretation,predict,iterative,0.0
1882,DeepSeek-R1,China,free,SINGLE-G-ATL-2,low,cartogram,,,atlas,10,country,reading,identify,iterative,4.9
1883,DeepSeek-R1,China,free,SINGLE-G-ATL-2,low,cartogram,,,atlas,11,country,reading,locate,iterative,4.9
1884,DeepSeek-R1,China,free,SINGLE-G-ATL-2,low,cartogram,,,atlas,12,country,reading,retrieve value,iterative,4.4
1885,DeepSeek-R1,China,free,SINGLE-G-ATL-2,low,cartogram,,,atlas,13,country,analysis,compare,iterative,0.0
1886,DeepSeek-R1,China,free,SINGLE-G-ATL-2,low,cartogram,,,atlas,14,country,analysis,cluster,iterative,4.3
1887,DeepSeek-R1,China,free,SINGLE-G-ATL-2,low,cartogram,,,atlas,15,country,analysis,associate,iterative,4.0
1888,DeepSeek-R1,China,free,SINGLE-G-ATL-2,low,cartogram,,,atlas,16,country,interpretation,interpret,iterative,0.0
1889,DeepSeek-R1,China,free,SINGLE-G-ATL-2,low,cartogram,,,atlas,17,country,interpretation,cause/effect,iterative,0.0
1890,DeepSeek-R1,China,free,SINGLE-G-ATL-2,low,cartogram,,,atlas,18,country,interpretation,predict,iterative,0.0
1891,DeepSeek-R1,China,free,SINGLE-G-INST-1,low,choropleth,,,statistical_office,19,country,reading,identify,iterative,4.4
1892,DeepSeek-R1,China,free,SINGLE-G-INST-1,low,choropleth,,,statistical_office,20,country,reading,locate,iterative,3.9
1893,DeepSeek-R1,China,free,SINGLE-G-INST-1,low,choropleth,,,statistical_office,21,country,reading,retrieve value,iterative,0.0
1894,DeepSeek-R1,China,free,SINGLE-G-INST-1,low,choropleth,,,statistical_office,22,country,analysis,compare,iterative,0.0
1895,DeepSeek-R1,China,free,SINGLE-G-INST-1,low,choropleth,,,statistical_office,23,country,analysis,cluster,iterative,0.0
1896,DeepSeek-R1,China,free,SINGLE-G-INST-1,low,choropleth,,,statistical_office,24,country,analysis,associate,iterative,4.0
1897,DeepSeek-R1,China,free,SINGLE-G-INST-1,low,choropleth,,,statistical_office,25,country,interpretation,interpret,iterative,3.05
1898,DeepSeek-R1,China,free,SINGLE-G-INST-1,low,choropleth,,,statistical_office,26,country,interpretation,cause/effect,iterative,0.0
1899,DeepSeek-R1,China,free,SINGLE-G-INST-1,low,choropleth,,,statistical_office,27,country,interpretation,predict,iterative,3.7
1900,DeepSeek-R1,China,free,SINGLE-D-ATL-1,low,cartogram,,,atlas,28,region,reading,identify,iterative,4.9
1901,DeepSeek-R1,China,free,SINGLE-D-ATL-1,low,cartogram,,,atlas,29,region,reading,locate,iterative,0.0
1902,DeepSeek-R1,China,free,SINGLE-D-ATL-1,low,cartogram,,,atlas,30,region,reading,retrieve value,iterative,0.0
1903,DeepSeek-R1,China,free,SINGLE-D-ATL-1,low,cartogram,,,atlas,31,region,analysis,compare,iterative,3.9
1904,DeepSeek-R1,China,free,SINGLE-D-ATL-1,low,cartogram,,,atlas,32,region,analysis,cluster,iterative,4.4
1905,DeepSeek-R1,China,free,SINGLE-D-ATL-1,low,cartogram,,,atlas,33,region,analysis,associate,iterative,4.2
1906,DeepSeek-R1,China,free,SINGLE-D-ATL-1,low,cartogram,,,atlas,34,region,interpretation,interpret,iterative,4.8
1907,DeepSeek-R1,China,free,SINGLE-D-ATL-1,low,cartogram,,,atlas,35,region,interpretation,cause/effect,iterative,5.0
1908,DeepSeek-R1,China,free,SINGLE-D-ATL-1,low,cartogram,,,atlas,36,region,interpretation,predict,iterative,4.3
1909,DeepSeek-R1,China,free,SINGLE-D-INST-1,low,point-based symbols,proportional symbols,uniform,statistical_office,37,region,reading,identify,iterative,4.9
1910,DeepSeek-R1,China,free,SINGLE-D-INST-1,low,point-based symbols,proportional symbols,uniform,statistical_office,38,region,reading,locate,iterative,4.0
1911,DeepSeek-R1,China,free,SINGLE-D-INST-1,low,point-based symbols,proportional symbols,uniform,statistical_office,39,region,reading,retrieve value,iterative,0.0
1912,DeepSeek-R1,China,free,SINGLE-D-INST-1,low,point-based symbols,proportional symbols,uniform,statistical_office,40,region,analysis,compare,iterative,0.0
1913,DeepSeek-R1,China,free,SINGLE-D-INST-1,low,point-based symbols,proportional symbols,uniform,statistical_office,41,region,analysis,cluster,iterative,4.2
1914,DeepSeek-R1,China,free,SINGLE-D-INST-1,low,point-based symbols,proportional symbols,uniform,statistical_office,42,region,analysis,associate,iterative,4.9
1915,DeepSeek-R1,China,free,SINGLE-D-INST-1,low,point-based symbols,proportional symbols,uniform,statistical_office,43,region,interpretation,interpret,iterative,4.55
1916,DeepSeek-R1,China,free,SINGLE-D-INST-1,low,point-based symbols,proportional symbols,uniform,statistical_office,44,region,interpretation,cause/effect,iterative,4.45
1917,DeepSeek-R1,China,free,SINGLE-D-INST-1,low,point-based symbols,proportional symbols,uniform,statistical_office,45,region,interpretation,predict,iterative,4.75
1918,DeepSeek-R1,China,free,SINGLE-D-INST-2,low,point-based symbols,graduated symbols,uniform,statistical_office,46,region,reading,identify,iterative,0.0
1919,DeepSeek-R1,China,free,SINGLE-D-INST-2,low,point-based symbols,graduated symbols,uniform,statistical_office,47,region,reading,locate,iterative,3.5
1920,DeepSeek-R1,China,free,SINGLE-D-INST-2,low,point-based symbols,graduated symbols,uniform,statistical_office,48,region,reading,retrieve value,iterative,0.0
1921,DeepSeek-R1,China,free,SINGLE-D-INST-2,low,point-based symbols,graduated symbols,uniform,statistical_office,49,region,analysis,compare,iterative,4.4
1922,DeepSeek-R1,China,free,SINGLE-D-INST-2,low,point-based symbols,graduated symbols,uniform,statistical_office,50,region,analysis,cluster,iterative,4.4
1923,DeepSeek-R1,China,free,SINGLE-D-INST-2,low,point-based symbols,graduated symbols,uniform,statistical_office,51,region,analysis,associate,iterative,3.25
1924,DeepSeek-R1,China,free,SINGLE-D-INST-2,low,point-based symbols,graduated symbols,uniform,statistical_office,52,region,interpretation,interpret,iterative,5.0
1925,DeepSeek-R1,China,free,SINGLE-D-INST-2,low,point-based symbols,graduated symbols,uniform,statistical_office,53,region,interpretation,cause/effect,iterative,4.5
1926,DeepSeek-R1,China,free,SINGLE-D-INST-2,low,point-based symbols,graduated symbols,uniform,statistical_office,54,region,interpretation,predict,iterative,5.0
1927,DeepSeek-R1,China,free,SINGLE-D-INST-3,low,point-based symbols,graduated symbols,structural,statistical_office,55,region,reading,identify,iterative,4.9
1928,DeepSeek-R1,China,free,SINGLE-D-INST-3,low,point-based symbols,graduated symbols,structural,statistical_office,56,region,reading,locate,iterative,3.3
1929,DeepSeek-R1,China,free,SINGLE-D-INST-3,low,point-based symbols,graduated symbols,structural,statistical_office,57,region,reading,retrieve value,iterative,0.0
1930,DeepSeek-R1,China,free,SINGLE-D-INST-3,low,point-based symbols,graduated symbols,structural,statistical_office,58,region,analysis,compare,iterative,0.0
1931,DeepSeek-R1,China,free,SINGLE-D-INST-3,low,point-based symbols,graduated symbols,structural,statistical_office,59,region,analysis,cluster,iterative,4.7
1932,DeepSeek-R1,China,free,SINGLE-D-INST-3,low,point-based symbols,graduated symbols,structural,statistical_office,60,region,analysis,associate,iterative,4.4
1933,DeepSeek-R1,China,free,SINGLE-D-INST-3,low,point-based symbols,graduated symbols,structural,statistical_office,61,region,interpretation,interpret,iterative,3.3
1934,DeepSeek-R1,China,free,SINGLE-D-INST-3,low,point-based symbols,graduated symbols,structural,statistical_office,62,region,interpretation,cause/effect,iterative,4.55
1935,DeepSeek-R1,China,free,SINGLE-D-INST-3,low,point-based symbols,graduated symbols,structural,statistical_office,63,region,interpretation,predict,iterative,4.3
1936,DeepSeek-R1,China,free,SINGLE-D-INST-4,low,choropleth,,,statistical_office,64,region,reading,identify,iterative,3.7
1937,DeepSeek-R1,China,free,SINGLE-D-INST-4,low,choropleth,,,statistical_office,65,region,reading,locate,iterative,4.4
1938,DeepSeek-R1,China,free,SINGLE-D-INST-4,low,choropleth,,,statistical_office,66,region,reading,retrieve value,iterative,0.0
1939,DeepSeek-R1,China,free,SINGLE-D-INST-4,low,choropleth,,,statistical_office,67,region,analysis,compare,iterative,0.0
1940,DeepSeek-R1,China,free,SINGLE-D-INST-4,low,choropleth,,,statistical_office,68,region,analysis,cluster,iterative,0.0
1941,DeepSeek-R1,China,free,SINGLE-D-INST-4,low,choropleth,,,statistical_office,69,region,analysis,associate,iterative,0.0
1942,DeepSeek-R1,China,free,SINGLE-D-INST-4,low,choropleth,,,statistical_office,70,region,interpretation,interpret,iterative,5.0
1943,DeepSeek-R1,China,free,SINGLE-D-INST-4,low,choropleth,,,statistical_office,71,region,interpretation,cause/effect,iterative,5.0
1944,DeepSeek-R1,China,free,SINGLE-D-INST-4,low,choropleth,,,statistical_office,72,region,interpretation,predict,iterative,3.8
1945,DeepSeek-R1,China,free,MULTI-G-ATL-1,high,,proportional symbols,uniform,atlas,73,country,reading,identify,iterative,4.8
1946,DeepSeek-R1,China,free,MULTI-G-ATL-1,high,,proportional symbols,uniform,atlas,74,country,reading,locate,iterative,4.7
1947,DeepSeek-R1,China,free,MULTI-G-ATL-1,high,,proportional symbols,uniform,atlas,75,country,reading,retrieve value,iterative,4.5
1948,DeepSeek-R1,China,free,MULTI-G-ATL-1,high,,proportional symbols,uniform,atlas,76,country,analysis,compare,iterative,4.7
1949,DeepSeek-R1,China,free,MULTI-G-ATL-1,high,,proportional symbols,uniform,atlas,77,country,analysis,cluster,iterative,4.9
1950,DeepSeek-R1,China,free,MULTI-G-ATL-1,high,,proportional symbols,uniform,atlas,78,country,analysis,associate,iterative,4.4
1951,DeepSeek-R1,China,free,MULTI-G-ATL-1,high,,proportional symbols,uniform,atlas,79,country,interpretation,interpret,iterative,5.0
1952,DeepSeek-R1,China,free,MULTI-G-ATL-1,high,,proportional symbols,uniform,atlas,80,country,interpretation,cause/effect,iterative,5.0
1953,DeepSeek-R1,China,free,MULTI-G-ATL-1,high,,proportional symbols,uniform,atlas,81,country,interpretation,predict,iterative,4.8
1954,DeepSeek-R1,China,free,MULTI-G-ATL-2,high,,graduated symbols,structural,atlas,82,country,reading,identify,iterative,3.7
1955,DeepSeek-R1,China,free,MULTI-G-ATL-2,high,,graduated symbols,structural,atlas,83,country,reading,locate,iterative,0.0
1956,DeepSeek-R1,China,free,MULTI-G-ATL-2,high,,graduated symbols,structural,atlas,84,country,reading,retrieve value,iterative,0.0
1957,DeepSeek-R1,China,free,MULTI-G-ATL-2,high,,graduated symbols,structural,atlas,85,country,analysis,compare,iterative,0.0
1958,DeepSeek-R1,China,free,MULTI-G-ATL-2,high,,graduated symbols,structural,atlas,86,country,analysis,cluster,iterative,0.0
1959,DeepSeek-R1,China,free,MULTI-G-ATL-2,high,,graduated symbols,structural,atlas,87,country,analysis,associate,iterative,0.0
1960,DeepSeek-R1,China,free,MULTI-G-ATL-2,high,,graduated symbols,structural,atlas,88,country,interpretation,interpret,iterative,0.0
1961,DeepSeek-R1,China,free,MULTI-G-ATL-2,high,,graduated symbols,structural,atlas,89,country,interpretation,cause/effect,iterative,0.0
1962,DeepSeek-R1,China,free,MULTI-G-ATL-2,high,,graduated symbols,structural,atlas,90,country,interpretation,predict,iterative,4.45
1963,DeepSeek-R1,China,free,MULTI-G-INST-1,high,,proportional symbols,structural,statistical_office,91,country,reading,identify,iterative,4.9
1964,DeepSeek-R1,China,free,MULTI-G-INST-1,high,,proportional symbols,structural,statistical_office,92,country,reading,locate,iterative,4.2
1965,DeepSeek-R1,China,free,MULTI-G-INST-1,high,,proportional symbols,structural,statistical_office,93,country,reading,retrieve value,iterative,3.8
1966,DeepSeek-R1,China,free,MULTI-G-INST-1,high,,proportional symbols,structural,statistical_office,94,country,analysis,compare,iterative,3.8
1967,DeepSeek-R1,China,free,MULTI-G-INST-1,high,,proportional symbols,structural,statistical_office,95,country,analysis,cluster,iterative,4.9
1968,DeepSeek-R1,China,free,MULTI-G-INST-1,high,,proportional symbols,structural,statistical_office,96,country,analysis,associate,iterative,0.0
1969,DeepSeek-R1,China,free,MULTI-G-INST-1,high,,proportional symbols,structural,statistical_office,97,country,interpretation,interpret,iterative,4.75
1970,DeepSeek-R1,China,free,MULTI-G-INST-1,high,,proportional symbols,structural,statistical_office,98,country,interpretation,cause/effect,iterative,4.75
1971,DeepSeek-R1,China,free,MULTI-G-INST-1,high,,proportional symbols,structural,statistical_office,99,country,interpretation,predict,iterative,4.8
1972,DeepSeek-R1,China,free,MULTI-G-INST-2,high,,proportional symbols,structural,statistical_office,100,country,reading,identify,iterative,4.2
1973,DeepSeek-R1,China,free,MULTI-G-INST-2,high,,proportional symbols,structural,statistical_office,101,country,reading,locate,iterative,0.0
1974,DeepSeek-R1,China,free,MULTI-G-INST-2,high,,proportional symbols,structural,statistical_office,102,country,reading,retrieve value,iterative,0.0
1975,DeepSeek-R1,China,free,MULTI-G-INST-2,high,,proportional symbols,structural,statistical_office,103,country,analysis,compare,iterative,4.0
1976,DeepSeek-R1,China,free,MULTI-G-INST-2,high,,proportional symbols,structural,statistical_office,104,country,analysis,cluster,iterative,3.8
1977,DeepSeek-R1,China,free,MULTI-G-INST-2,high,,proportional symbols,structural,statistical_office,105,country,analysis,associate,iterative,2.55
1978,DeepSeek-R1,China,free,MULTI-G-INST-2,high,,proportional symbols,structural,statistical_office,106,country,interpretation,interpret,iterative,3.75
1979,DeepSeek-R1,China,free,MULTI-G-INST-2,high,,proportional symbols,structural,statistical_office,107,country,interpretation,cause/effect,iterative,4.3
1980,DeepSeek-R1,China,free,MULTI-G-INST-2,high,,proportional symbols,structural,statistical_office,108,country,interpretation,predict,iterative,3.5
1981,DeepSeek-R1,China,free,MULTI-G-INST-3,high,,proportional symbols,uniform,statistical_office,109,country,reading,identify,iterative,0.0
1982,DeepSeek-R1,China,free,MULTI-G-INST-3,high,,proportional symbols,uniform,statistical_office,110,country,reading,locate,iterative,0.0
1983,DeepSeek-R1,China,free,MULTI-G-INST-3,high,,proportional symbols,uniform,statistical_office,111,country,reading,retrieve value,iterative,0.0
1984,DeepSeek-R1,China,free,MULTI-G-INST-3,high,,proportional symbols,uniform,statistical_office,112,country,analysis,compare,iterative,0.0
1985,DeepSeek-R1,China,free,MULTI-G-INST-3,high,,proportional symbols,uniform,statistical_office,113,country,analysis,cluster,iterative,0.0
1986,DeepSeek-R1,China,free,MULTI-G-INST-3,high,,proportional symbols,uniform,statistical_office,114,country,analysis,associate,iterative,0.0
1987,DeepSeek-R1,China,free,MULTI-G-INST-3,high,,proportional symbols,uniform,statistical_office,115,country,interpretation,interpret,iterative,4.5
1988,DeepSeek-R1,China,free,MULTI-G-INST-3,high,,proportional symbols,uniform,statistical_office,116,country,interpretation,cause/effect,iterative,5.0
1989,DeepSeek-R1,China,free,MULTI-G-INST-3,high,,proportional symbols,uniform,statistical_office,117,country,interpretation,predict,iterative,4.75
1990,DeepSeek-R1,China,free,MULTI-D-ATL-1,high,,graduated symbols,uniform,atlas,118,region,reading,identify,iterative,4.5
1991,DeepSeek-R1,China,free,MULTI-D-ATL-1,high,,graduated symbols,uniform,atlas,119,region,reading,locate,iterative,4.4
1992,DeepSeek-R1,China,free,MULTI-D-ATL-1,high,,graduated symbols,uniform,atlas,120,region,reading,retrieve value,iterative,0.0
1993,DeepSeek-R1,China,free,MULTI-D-ATL-1,high,,graduated symbols,uniform,atlas,121,region,analysis,compare,iterative,0.0
1994,DeepSeek-R1,China,free,MULTI-D-ATL-1,high,,graduated symbols,uniform,atlas,122,region,analysis,cluster,iterative,4.0
1995,DeepSeek-R1,China,free,MULTI-D-ATL-1,high,,graduated symbols,uniform,atlas,123,region,analysis,associate,iterative,0.0
1996,DeepSeek-R1,China,free,MULTI-D-ATL-1,high,,graduated symbols,uniform,atlas,124,region,interpretation,interpret,iterative,5.0
1997,DeepSeek-R1,China,free,MULTI-D-ATL-1,high,,graduated symbols,uniform,atlas,125,region,interpretation,cause/effect,iterative,4.2
1998,DeepSeek-R1,China,free,MULTI-D-ATL-1,high,,graduated symbols,uniform,atlas,126,region,interpretation,predict,iterative,5.0
1999,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,127,region,reading,identify,iterative,0.0
2000,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,128,region,reading,locate,iterative,0.0
2001,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,129,region,reading,retrieve value,iterative,0.0
2002,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,130,region,analysis,compare,iterative,0.0
2003,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,131,region,analysis,cluster,iterative,0.0
2004,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,132,region,analysis,associate,iterative,0.0
2005,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,133,region,interpretation,interpret,iterative,4.8
2006,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,134,region,interpretation,cause/effect,iterative,4.7
2007,DeepSeek-R1,China,free,MULTI-D-ATL-2,high,,proportional symbols,structural,atlas,135,region,interpretation,predict,iterative,4.8
2008,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,136,region,reading,identify,iterative,4.4
2009,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,137,region,reading,locate,iterative,4.9
2010,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,138,region,reading,retrieve value,iterative,0.0
2011,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,139,region,analysis,compare,iterative,4.9
2012,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,140,region,analysis,cluster,iterative,4.2
2013,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,141,region,analysis,associate,iterative,0.0
2014,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,142,region,interpretation,interpret,iterative,0.0
2015,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,143,region,interpretation,cause/effect,iterative,5.0
2016,DeepSeek-R1,China,free,MULTI-D-ATL-3,high,,graduated symbols,uniform,atlas,144,region,interpretation,predict,iterative,0.0
